RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   78   83     0     0  con    0  1.0D+00  7.6D-02  5.630D-01  6.325D+01
   79   84     0     0  con    0  1.0D+00  1.9D-01  1.313D+00  6.318D+01
   80   85     0     0  con    0  1.0D+00  9.8D-02  4.275D-01  6.309D+01
   81   86     0     0  con    0  1.0D+00  7.6D-02  2.691D-01  6.306D+01
   82   87     0     0  con    0  1.0D+00  7.7D-02  3.610D-01  6.302D+01
   83   88     0     0  con    0  1.0D+00  1.2D-01  7.576D-01  6.301D+01
   84   89     0     0  con    0  1.0D+00  1.5D-02  3.097D-01  6.296D+01
   85   90     0     0  con    0  1.0D+00  2.2D-02  2.162D-01  6.294D+01
   86   91     0     0  con    0  1.0D+00  3.1D-02  2.361D-01  6.292D+01
   87   92     0     0  con    0  1.0D+00  4.7D-02  3.132D-01  6.289D+01
   88   94     0     0  con    1  3.9D-01  5.6D-02  7.363D-01  6.288D+01
   89   95     0     0  con    0  1.0D+00  5.5D-02  1.980D-01  6.285D+01
   90   96     0     0  con    0  1.0D+00  2.6D-02  1.795D-01  6.284D+01
   91   97     0     0  con    0  1.0D+00  5.7D-02  4.306D-01  6.283D+01
   92   99     0     0  con    1  4.5D-01  2.2D-02  1.754D-01  6.282D+01
   93  100     0     0  con    0  1.0D+00  9.4D-03  1.565D-01  6.281D+01
   94  101     0     0  con    0  1.0D+00  1.8D-02  1.437D-01  6.281D+01
   95  102     0     0  con    0  1.0D+00  2.0D-02  1.445D-01  6.280D+01
   96  103     0     0  con    0  1.0D+00  4.4D-02  3.327D-01  6.280D+01
   97  104     0     0  con    0  1.0D+00  1.4D-02  1.364D-01  6.279D+01
   98  105     0     0  con    0  1.0D+00  3.8D-03  1.190D-01  6.279D+01
   99  106     0     0  con    0  1.0D+00  1.5D-02  1.725D-01  6.278D+01
  100  107     0     0  con    0  1.0D+00  2.2D-02  3.675D-01  6.278D+01

STOP: TOTAL NO. of ITERATIONS REACHED LIMIT                 

 Total User time 1.373E+01 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauc   15   17     0     0  con    0  1.0D+00  4.3D-01  1.844D+01  6.580D+01
   16   18     0     0  c   49   56     0     0  con    0  1.0D        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.753D+04  1.217D+04
    1    3     1     0  ---    1  4.6D-06  3.2D-01  1.356D+04  1.044D+04
    2    4     0     0  con    0  1.0D+00  1.1D-01  1.081D+04  7.603D+03
    3    5     0     0  con    0  1.0D+00  4.1D-01  3.204D+03  2.027D+03
    4    6     0     0  con    0  1.0D+00  1.6D-01  1.895D+03  1.262D+03
    5    7     0     0  con    0  1.0D+00  2.2D-01  9.688D+02  7.315D+02
    6    8     0     0  con    0  1.0D+00  2.0D-01  6.491D+02  5.476D+02
    7    9     0     0  con    0  1.0D+00  4.4D-02  5.039D+02  4.680D+02
    8   10     0     0  con    0  1.0D+00  2.1D-01  2.629D+02  3.408D+02
    9   11     0     0  con    0  1.0D+00  2.4D-01  1.222D+02  2.621D+02
   10   12     0     0  con    0  1.0D+00  2.7D-01  4.984D+01  2.097D+02
   11   13     0     0  con    0  1.0D+00  3.6D-01  6.611D+01  1.784D+02
   12   14     0     0  con    0  1.0D+00  2.3D-01  3.409D+01  1.598D+02
   13   15     0     0  con    0  1.0D+00  2.0D-01  2.904D+01  1.505D+02
   14   16     0     0  con    0  1.0D+00  4.2D-01  1.813D+01  1.309D+02
   15   17     0     0  con    0  1.0D+00  8.3D-01  1.624D+01  9.850D+01
   16   18     0     0  con    0  1.0D+00  2.0D+00  1.380D+01  5.898D+01
   17   19     0     0  con    0  1.0D+00  1.1D+00  1.633D+01  5.024D+01
   18   20     0     0  con    0  1.0D+00  5.8D-01  1.028D+01  4.202D+01
   19   21     0     0  con    0  1.0D+00  2.3D-01  3.868D+00  3.656D+01
   20   22     0     0  con    0  1.0D+00  2.3D-01  3.430D+00  3.159D+01
   21   23     0     0  con    0  1.0D+00  4.9D-01  5.403D+00  2.781D+01
   22   25     0     0  con    1  3.3D-01  1.7D-01  3.852D+00  2.704D+01
   23   26     0     0  con    0  1.0D+00  9.3D-02  3.079D+00  2.616D+01
   24   27     0     0  con    0  1.0D+00  8.5D-02  2.782D+00  2.549D+01
   25   28     0     0  con    0  1.0D+00  2.2D-01  2.483D+00  2.461D+01
   26   29     0     0  con    0  1.0D+00  1.4D-01  2.578D+00  2.401D+01
   27   30     0     0  con    0  1.0D+00  2.5D-01  2.672D+00  2.331D+01
   28   31     0     0  con    0  1.0D+00  2.5D-01  3.017D+00  2.264D+01
   29   32     0     0  con    0  1.0D+00  2.5D-01  2.792D+00  2.195D+01
   30   33     0     0  con    0  1.0D+00  1.2D-01  2.890D+00  2.164D+01
   31   34     0     0  con    0  1.0D+00  6.1D-02  2.594D+00  2.142D+01
   32   35     0     0  con    0  1.0D+00  1.4D-01  2.199D+00  2.116D+01
   33   36     0     0  con    0  1.0D+00  1.6D-01  1.688D+00  2.079D+01
   34   37     0     0  con    0  1.0D+00  3.3D-01  1.880D+00  2.030D+01
   35   38     0     0  con    0  1.0D+00  4.4D-01  1.933D+00  1.982D+01
   36   39     0     0  con    0  1.0D+00  1.3D-01  2.080D+00  1.940D+01
   37   40     0     0  con    0  1.0D+00  1.4D-01  2.096D+00  1.905D+01
   38   41     0     0  con    0  1.0D+00  2.8D-01  2.115D+00  1.863D+01
   39   42     0     0  con    0  1.0D+00  6.0D-01  1.727D+00  1.782D+01
   40   44     0     0  con    1  3.8D-01  4.9D-01  1.571D+00  1.745D+01
   41   45     0     0  con    0  1.0D+00  7.1D-01  2.380D+00  1.702D+01
   42   46     0     0  con    0  1.0D+00  1.0D-01  1.412D+00  1.673D+01
   43   47     0     0  con    0  1.0D+00  2.1D-01  1.273D+00  1.653D+01
   44   48     0     0  con    0  1.0D+00  5.4D-01  9.117D-01  1.586D+01
   45   49     0     0  con    0  1.0D+00  8.4D-01  1.782D+00  1.511D+01
   46   50     0     0  con    0  1.0D+00  1.1D+00  1.116D+00  1.442D+01
   47   51     0     0  con    0  1.0D+00  2.1D-01  6.777D-01  1.416D+01
   48   52     0     0  con    0  1.0D+00  6.0D-01  6.734D-01  1.366D+01
   49   53     0     0  con    0  1.0D+00  8.7D-   72   84     0     0  con    0  1.0D+00  1.2D-01  4.550D-01  7.646D+00
    4    6     0     0  c   51   55     0     0  con    0  1.0D+00  1.4D-01  8.697D-01  1.230D+01
   52   56     0     0  con    0  1.0D+00  4.3D-01  1.138D+00  1.191D+01
   53   57     0     0  con    0  1.0D+00  4.4D-01  1.619D+00  1.175D+01
   54   58     0     0  con    0  1.0D+00  1.6D-01  8.091D-01  1.157D+01
   55   59     0     0  con    0  1.0D+00  2.8D-01  6.701D-01  1.146D+01
   56   60     0     0  con    0  1.0D+00  1.5D-01  4.926D-01  1.129D+01
   57   61     0     0  con    0  1.0D+00  2.6D-01  4.957D-01  1.103D+01
   58   63     0     0  con    1  4.2D-01  1.3D-01  6.376D-01  1.090D+01
   59   64     0     0  con    0  1.0D+00  4.5D-01  4.449D-01  1.076D+01
   60   65     0     0  con    0  1.0D+00  8.1D-02  3.969D-01  1.066D+01
   61   66     0     0  con    0  1.0D+00  6.5D-02  2.882D-01  1.059D+01
   62   67     0     0  con    0  1.0D+00  1.8D-01  2.982D-01  1.052D+01
   63   69     0     0  con    1  2.9D-01  9.1D-02  5.619D-01  1.050D+01
   64   70     0     0  con    0  1.0D+00  9.8D-02  2.131D-01  1.046D+01
   65   71     0     0  con    0  1.0D+00  1.7D-01  2.188D-01  1.044D+01
   66   72     0     0  con    0  1.0D+00  1.2D-01  1.731D-01  1.040D+01
   67   73     0     0  con    0  1.0D+00  2.1D-01  4.791D-01  1.038D+01
   68   74     0     0  con    0  1.0D+00  3.5D-02  1.274D-01  1.035D+01
   69   75     0     0  con    0  1.0D+00  2.9D-02  1.063D-01  1.035D+01
   70   76     0     0  con    0  1.0D+00  3.6D-02  1.104D-01  1.034D+01
   71   77     0     0  con    0  1.0D+00  9.7D-02  3.125D-01  1.033D+01
   72   78     0     0  con    0  1.0D+00  2.6D-02  9.190D-02  1.032D+01
   73   79     0     0  con    0  1.0D+00  3.9D-02  8.751D-02  1.032D+01
   74   80     0     0  con    0  1.0D+00  4.0D-02  7.794D-02  1.032D+01
   75   81     0     0  con    0  1.0D+00  5.1D-02  1.286D-01  1.031D+01
   76   83     0     0  con    1  5.0D-01  3.4D-02  7.110D-02  1.031D+01
   77   84     0     0  con    0  1.0D+00  1.4D-02  6.429D-02  1.031D+01
   78   85     0     0  con    0  1.0D+00  1.8D-02  6.017D-02  1.030D+01
   79   86     0     0  con    0  1.0D+00  2.7D-02  3.505D-02  1.030D+01
   80   87     0     0  con    0  1.0D+00  4.5D-02  7.969D-02  1.030D+01
   81   88     0     0  con    0  1.0D+00  9.3D-03  4.049D-02  1.030D+01
   82   89     0     0  con    0  1.0D+00  7.0D-03  2.744D-02  1.030D+01
   83   90     0     0  con    0  1.0D+00  9.7D-03  3.902D-02  1.030D+01
   84   91     0     0  con    0  1.0D+00  8.0D-03  2.683D-02  1.030D+01
   85   92     0     0  con    0  1.0D+00  4.3D-03  2.229D-02  1.030D+01
   86   93     0     0  con    0  1.0D+00  7.8D-03  1.750D-02  1.030D+01
   87   94     0     0  con    0  1.0D+00  8.6D-03  4.300D-02  1.030D+01
   88   95     0     0  con    0  1.0D+00  5.2D-03  1.531D-02  1.030D+01
   89   96     0     0  con    0  1.0D+00  1.6D-03  1.399D-02  1.030D+01
   90   97     0     0  con    0  1.0D+00  5.1D-03  1.036D-02  1.029D+01
   91   98     0     0  con    0  1.0D+00  6.9D-03  1.339D-02  1.029D+01
   92   99     0     0  con    0  1.0D+00  7.6D-03  2.101D-02  1.029D+01
   93  100     0     0  con    0  1.0D+00  1.5D-03  8.640D-03  1.029D+01
   94  101     0     0  con    0  1.0D+00  7.7D-04  8.342D-03  1.029D+01
   95  102     0     0  con    0  1.0D+00  2.1D-03  8.302D-03  1.029D+01
   96  103     0     0  con    0  1.0D+00  4.1D-03  1.582D-02  1.029D+01
   97  104     0     0  con    0  1.0D+00  4.3D-03  1.039D-02  1.029D+01
   98  105     0     0  con    0  1.0D+00  7.1D-04  9.460D-03  1.029D+01
   99  106     0     0  con    0  1.0D+00  1.3D-03  9.191D-03  1.029D+01
  100  108     0     0  con    1  3.7D-01  1.2D-03  1.087D-02  1.029D+01

STOP: TOTAL NO. of ITERATIONS REACHED LIMIT                 

 Total User time 1.251E+01 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        co   17   19     0     0  con    0  1.0D+00  2.3D-01  6.961D+00  6.171D+01
   18   20     0     0  costepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.755D+04  1.217D+04
    1    3     1     0  ---    1  4.6D-06  3.2D-01  1.359D+04  1.036D+04
    2    4     0     0  con    0  1.0D+00  1.1D-01  1.083D+04  7.525D+03
    3    5     0     0  con    0  1.0D+00  4.2D-01  3.223D+03  1.973D+03
    4    6     0     0  con    0  1.0D+00  1.6D-01  1.908D+03  1.215D+03
    5    7     0     0  con    0  1.0D+00  2.1D-01  9.715D+02  6.947D+02
    6    8     0     0  con    0  1.0D+00  2.0D-01  5.654D+02  4.721D+02
    7    9     0     0  con    0  1.0D+00  1.4D-01  4.048D+02  3.879D+02
    8   10     0     0  con    0  1.0D+00  2.6D-01  1.794D+02  2.682D+02
    9   11     0     0  con    0  1.0D+00  1.8D-01  1.002D+02  2.283D+02
   10   12     0     0  con    0  1.0D+00  2.3D-01  3.836D+01  1.950D+02
   11   13     0     0  con    0  1.0D+00  2.1D-01  1.913D+01  1.790D+02
   12   14     0     0  con    0  1.0D+00  2.6D-01  1.587D+01  1.596D+02
   13   15     0     0  con    0  1.0D+00  5.9D-01  1.387D+01  1.173D+02
   14   16     0     0  con    0  1.0D+00  1.3D+00  1.249D+01  6.237D+01
   15   17     0     0  con    0  1.0D+00  1.7D+00  1.941D+01  5.288D+01
   16   18     0     0  con    0  1.0D+00  2.4D-01  6.434D+00  3.480D+01
   17   19     0     0  con    0  1.0D+00  1.3D-01  4.576D+00  3.096D+01
   18   20     0     0  con    0  1.0D+00  2.9D-01  4.351D+00  2.579D+01
   19   21     0     0  con    0  1.0D+00  4.0D-01  2.764D+00  2.233D+01
   20   22     0     0  con    0  1.0D+00  2.0D-01  2.864D+00  2.113D+01
   21   23     0     0  con    0  1.0D+00  1.6D-01  2.030D+00  2.037D+01
   22   24     0     0  con    0  1.0D+00  3.3D-01  1.901D+00  1.944D+01
   23   25     0     0  con    0  1.0D+00  4.2D-01  2.322D+00  1.902D+01
   24   26     0     0  con    0  1.0D+00  1.0D-01  1.763D+00  1.859D+01
   25   27     0     0  con    0  1.0D+00  6.6D-02  1.993D+00  1.840D+01
   26   28     0     0  con    0  1.0D+00  2.0D-01  2.476D+00  1.794D+01
   27   29     0     0  con    0  1.0D+00  2.7D-01  2.564D+00  1.737D+01
   28   30     0     0  con    0  1.0D+00  5.6D-01  2.314D+00  1.664D+01
   29   32     0     0  con    1  3.7D-01  2.4D-01  2.300D+00  1.631D+01
   30   33     0     0  con    0  1.0D+00  3.0D-01  1.876D+00  1.583D+01
   31   34     0     0  con    0  1.0D+00  6.7D-01  1.273D+00  1.506D+01
   32   35     0     0  con    0  1.0D+00  1.0D+00  1.677D+00  1.460D+01
   33   36     0     0  con    0  1.0D+00  2.7D-01  9.345D-01  1.394D+01
   34   37     0     0  con    0  1.0D+00  3.6D-01  8.805D-01  1.354D+01
   35   38     0     0  con    0  1.0D+00  8.4D-01  7.633D-01  1.274D+01
   36   39     0     0  con    0  1.0D+00  1.1D+00  8.325D-01  1.189D+01
   37   40     0     0  con    0  1.0D+00  1.1D+00  6.358D-01  1.114D+01
   38   41     0     0  con    0  1.0D+00  6.3D-01  1.844D+00  1.059D+01
   39   42     0     0  con    0  1.0D+00  2.8D-01  6.139D-01  9.987D+00
   40   43     0     0  con    0  1.0D+00  2.6D-01  5.949D-01  9.715D+00
   41   44     0     0  con    0  1.0D+00  8.6D-01  4.302D-01  9.101D+00
   42   46     0     0  con    1  4.1D-01  8.3D-01  4.473D-01  8.822D+00
   43   47     0     0  con    0  1.0D+00  4.1D-01  3.482D-01  8.586D+00
   44   48     0     0  con    0  1.0D+00  6.0D-01  4.183D-01  8.295D+00
   45   49     0     0  con    0  1.0D+00  4.2D-01  9.066D-01  8.213D+00
   46   50     0     0  con    0  1.0D+00  1.1D-01  2.454D-01  8.091D+00
   47   51     0     0  con    0  1.0D+00  8.7D-02  1.855D-01  8.020D+00
   48   52     0     0  con    0  1.0D+00  1.4D-01  1.887D-01  7.941D+00
   49   53     0     0  con    0  1.0D+00  2.8D-01  2.441D-01  7.876D+00
   50   54     0     0  con    0  1.0D+00  1.6D-01  2.889D-01  7.831D+00
   51   55     0     0  con    0  1.0D+00  5.2D-   74   83     0     0  con    1  3.1D-01  4.5D-02  1.819D-01  1.522D+01
    6    8     0     0  c   53   57     0     0  con    0  1.0D+00  5.4D-02  1.211D-01  7.772D+00
   54   58     0     0  con    0  1.0D+00  1.1D-01  1.600D-01  7.764D+00
   55   59     0     0  con    0  1.0D+00  2.2D-02  4.832D-02  7.757D+00
   56   60     0     0  con    0  1.0D+00  1.5D-02  3.222D-02  7.755D+00
   57   61     0     0  con    0  1.0D+00  2.8D-02  4.231D-02  7.752D+00
   58   62     0     0  con    0  1.0D+00  6.0D-02  6.917D-02  7.751D+00
   59   63     0     0  con    0  1.0D+00  8.0D-03  2.549D-02  7.749D+00
   60   64     0     0  con    0  1.0D+00  8.4D-03  2.216D-02  7.748D+00
   61   65     0     0  con    0  1.0D+00  2.1D-02  2.116D-02  7.747D+00
   62   67     0     0  con    1  5.2D-01  1.7D-02  2.888D-02  7.747D+00
   63   68     0     0  con    0  1.0D+00  1.6D-02  1.921D-02  7.747D+00
   64   69     0     0  con    0  1.0D+00  1.3D-02  1.335D-02  7.746D+00
   65   70     0     0  con    0  1.0D+00  1.2D-02  1.370D-02  7.746D+00
   66   71     0     0  con    0  1.0D+00  2.0D-02  2.290D-02  7.746D+00
   67   72     0     0  con    0  1.0D+00  1.2D-02  9.669D-03  7.745D+00
   68   73     0     0  con    0  1.0D+00  2.4D-03  9.420D-03  7.745D+00
   69   74     0     0  con    0  1.0D+00  6.1D-03  7.057D-03  7.745D+00
   70   75     0     0  con    0  1.0D+00  9.5D-03  1.363D-02  7.745D+00
   71   76     0     0  con    0  1.0D+00  5.0D-03  9.013D-03  7.745D+00
   72   77     0     0  con    0  1.0D+00  8.5D-03  6.772D-03  7.745D+00
   73   78     0     0  con    0  1.0D+00  4.9D-03  1.031D-02  7.745D+00
   74   79     0     0  con    0  1.0D+00  6.2D-03  5.715D-03  7.745D+00
   75   80     0     0  con    0  1.0D+00  5.8D-03  4.634D-03  7.745D+00
   76   81     0     0  con    0  1.0D+00  3.4D-03  5.145D-03  7.745D+00
   77   82     0     0  con    0  1.0D+00  3.1D-03  5.770D-03  7.745D+00
   78   83     0     0  con    0  1.0D+00  5.7D-03  5.017D-03  7.745D+00
   79   84     0     0  con    0  1.0D+00  1.1D-02  9.893D-03  7.745D+00
   80   85     0     0  con    0  1.0D+00  4.0D-03  3.534D-03  7.745D+00
   81   86     0     0  con    0  1.0D+00  8.5D-04  2.179D-03  7.745D+00
   82   87     0     0  con    0  1.0D+00  3.0D-03  1.648D-03  7.745D+00
   83   89     0     0  con    1  3.9D-01  2.6D-03  4.650D-03  7.745D+00
   84   90     0     0  con    0  1.0D+00  3.5D-03  3.458D-03  7.745D+00
   85   91     0     0  con    0  1.0D+00  3.7D-03  1.496D-03  7.745D+00
   86   92     0     0  con    0  1.0D+00  3.1D-03  2.468D-03  7.745D+00
   87   93     0     0  con    0  1.0D+00  1.5D-03  2.040D-03  7.745D+00
   88   94     0     0  con    0  1.0D+00  7.3D-04  9.495D-04  7.745D+00
   89   95     0     0  con    0  1.0D+00  4.7D-04  8.872D-04  7.745D+00
   90   96     0     0  con    0  1.0D+00  1.0D-03  1.162D-03  7.745D+00
   91   97     0     0  con    0  1.0D+00  2.1D-03  1.589D-03  7.745D+00
   92   98     0     0  con    0  1.0D+00  8.3D-04  6.655D-04  7.745D+00
   93   99     0     0  con    0  1.0D+00  4.9D-04  4.961D-04  7.745D+00
   94  100     0     0  con    0  1.0D+00  6.1D-04  6.667D-04  7.745D+00
   95  101     0     0  con    0  1.0D+00  1.1D-03  1.059D-03  7.745D+00
   96  102     0     0  con    0  1.0D+00  2.8D-04  3.640D-04  7.745D+00
   97  103     0     0  con    0  1.0D+00  1.7D-04  3.066D-04  7.745D+00
   98  104     0     0  con    0  1.0D+00  4.8D-04  3.516D-04  7.745D+00
   99  105     0     0  con    0  1.0D+00  5.3D-04  2.786D-04  7.745D+00
  100  106     0     0  con    0  1.0D+00  1.4D-04  1.723D-04  7.745D+00

STOP: TOTAL NO. of ITERATIONS REACHED LIMIT                 

 Total User time 1.186E+01 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the di   19   23     0     0  con    0  1.0D+00  1.3D+00  6.059D+00  f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.753D+04  1.217D+04
    1    3     1     0  ---    1  4.6D-06  3.2D-01  1.358D+04  1.037D+04
    2    4     0     0  con    0  1.0D+00  1.1D-01  1.082D+04  7.535D+03
    3    5     0     0  con    0  1.0D+00  4.1D-01  3.214D+03  1.993D+03
    4    6     0     0  con    0  1.0D+00  1.6D-01  1.899D+03  1.241D+03
    5    7     0     0  con    0  1.0D+00  2.1D-01  9.622D+02  7.259D+02
    6    8     0     0  con    0  1.0D+00  2.0D-01  5.571D+02  5.086D+02
    7    9     0     0  con    0  1.0D+00  1.4D-01  3.969D+02  4.283D+02
    8   10     0     0  con    0  1.0D+00  2.5D-01  1.720D+02  3.154D+02
    9   11     0     0  con    0  1.0D+00  1.7D-01  9.416D+01  2.802D+02
   10   12     0     0  con    0  1.0D+00  2.0D-01  3.466D+01  2.528D+02
   11   13     0     0  con    0  1.0D+00  1.6D-01  2.083D+01  2.418D+02
   12   14     0     0  con    0  1.0D+00  1.7D-01  1.918D+01  2.299D+02
